track_id,track_name,album_name,release_date,popularity,artist_ids
4eeM9BGztkTCtWDwEkCEUT,Love is...,Boys Don’t Cry: Men Do,2022-11-11,55,['6BH1xcDkwbbyrLMUKECsW1']
1d280UKAcXwVj1YkSSYjCg,Favorite Song (with Khalid) [Remix],NAUJOUR,2023-06-02,53,"['6BH1xcDkwbbyrLMUKECsW1', '6LuN9FCkKOj5PcnpouEgny']"
2Iz82Uxhel7Zuy6BShUoC0,Party Girl Anthem,JADED,2024-10-04,54,['6BH1xcDkwbbyrLMUKECsW1']
4yPv10wQkwzd5VeDQH413I,Fuk You Mean,JADED,2024-10-04,51,['6BH1xcDkwbbyrLMUKECsW1']
5Bv5DAVxABwZSwCZlSEbHU,Meet Me Outside,JADED,2024-10-03,51,['6BH1xcDkwbbyrLMUKECsW1']
5ZSZBj6M5dHuXxnmbtq0P9,Save Me,Young New Wave,2024-04-19,36,"['1cNDP5yjU5vjeR8qMf4grg', '2KCRLxlHd2OgZG6YAOAcSu', '4bC0rBgHBQ02vfeyLIKBdG', '2dJ7qCfsYlwiI1vDpImybL']"
1eZWo2sbHxAAhLegIvr9K2,3 Pointer,Young New Wave,2024-04-19,33,"['1cNDP5yjU5vjeR8qMf4grg', '4bC0rBgHBQ02vfeyLIKBdG', '2dJ7qCfsYlwiI1vDpImybL', '2hq1yEIcPd7KMLmU6h77Cg']"
6tg1Lck4zhBZTbDdGKDoRQ,Close My Eyes,Close My Eyes,2023-11-09,21,['4bC0rBgHBQ02vfeyLIKBdG']
4mst1sBo6xrqa5GqSp4JLz,Racks,Racks,2023-03-30,18,['4bC0rBgHBQ02vfeyLIKBdG']
6nv9kuCniJ2SDRIywlrDxF,Dedicated,A Different Jit,2024-07-26,17,"['4bC0rBgHBQ02vfeyLIKBdG', '4yTmEo2clwWq2jwelvqgVv']"
7sCaOyMCBZ7o16o152nV89,Ghost Town,Ghost Town,2024-11-08,15,['4bC0rBgHBQ02vfeyLIKBdG']
53r9BkuBaIzfa7OIiGCIUp,Clap Back,A Different Jit,2024-07-26,15,['4bC0rBgHBQ02vfeyLIKBdG']
3ZThI2Gm9TVhm0IhwNeBqi,INDUSTRY,A Different Jit,2024-07-26,10,['4bC0rBgHBQ02vfeyLIKBdG']
6Ecc0lQjZh7QoSnhqZISxG,Don Julio,Don Julio,2024-11-16,13,['4bC0rBgHBQ02vfeyLIKBdG']
76OO2bQYuJ5mtmnAaDZLMh,4 Life,4 Life,2023-02-13,10,['4bC0rBgHBQ02vfeyLIKBdG']
3muBQDekYAg7jm6hDu6R0Z,First Day Out,My Moment,2017-04-07,71,['6AUl0ykLLpvTktob97x9hO']
2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),From The D To The A (feat. Lil Yachty),2017-03-17,70,"['6AUl0ykLLpvTktob97x9hO', '6icQOAFXDZKsumw3YXyusw']"
2jRlzfdS8kJ7t9S3Ee8YHp,Blow for Blow (feat. J. Cole),Post Traumatic,2024-10-04,61,"['6AUl0ykLLpvTktob97x9hO', '6l3HvQ5sa6mXTsMTB19rO5']"
7odvRjPaSvrPit3jmqaoHS,IDGAF (feat. Chris Brown and Mariah the Scientist),Tee's Coney Island,2023-11-03,61,"['6AUl0ykLLpvTktob97x9hO', '7bXgB6jMjp9ATFy66eO08Z', '7HO5fOXE4gh3lzZn64tX2E']"
5gzEL5O1ubbtIHUhLkSMTz,Loop Hole (feat. 21 Savage),Tee's Coney Island,2023-11-03,63,"['6AUl0ykLLpvTktob97x9hO', '1URnnhqYAYcrqrcwql10ft']"
1LRktFWVk7tRMluBz0VuzZ,Ain’t Nothing New,Tee's Coney Island,2023-11-03,60,['6AUl0ykLLpvTktob97x9hO']
0sghFSFiv51mohj6FfJDXd,Swear to God (feat. Future),Post Traumatic,2024-10-04,51,"['6AUl0ykLLpvTktob97x9hO', '1RyvyyTE3xzB2ZywiAwp0i']"
5CVA6p56ojH53pLM8uIqNs,One of One,Tee's Coney Island,2023-11-03,56,['6AUl0ykLLpvTktob97x9hO']
2HsSzwrvvgiYSCdsYLiJWB,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),Scriptures,2019-06-07,55,"['6AUl0ykLLpvTktob97x9hO', '31W5EY0aAly4Qieq6OFu6I', '1cNDP5yjU5vjeR8qMf4grg']"
7LU236iqqnOIbsO2O7LFzK,Situationship,Post Traumatic,2024-10-04,52,"['6AUl0ykLLpvTktob97x9hO', '7HO5fOXE4gh3lzZn64tX2E']"
6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),Slime Language 2,2021-04-16,72,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '20sxb77xiYeusSH8cVdatc', '14qypx78D3Jd1mm7c2BqQb']"
6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),Slime Language 2,2021-04-16,64,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '3TVXtAsR1Inumwj472S9r4']"
6755DFiZ7CWe2WMdTGW5C1,Ski,Slime Language 2,2021-04-16,63,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']"
0kCBorRrKZkSztd9m0QI3r,Chanel (Go Get It) [feat. Gunna & Lil Baby],Slime Language,2018-08-17,59,"['50co4Is1HCEo8bhOyUWKpn', '1xr2G8Hlx4QWmT9HaUbmoO', '2hlmm7s2ICUX0LVIhVFlZQ', '5f7VJjfbwm532GiveGC0ZK']"
7uZqvqXzzYMKrexKxdcGmd,Diamonds Dancing (feat. Travis Scott),Slime Language 2,2021-04-16,57,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '0Y5tJX1MQlPlqiwlOH1tJY']"
3GkEnNf2RWmdwkA2FfjQ3g,Came and Saw (feat. Rowdy Rebel),Slime Language 2,2021-04-16,56,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '6LXRvV2OAtXF7685fzh3mj']"
2LRYaXXxkMrvSFyaSZHMPs,Take It to Trial (feat. Yak Gotti),Slime Language 2,2021-04-16,51,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '0dvFTsuG02c4cRbcSQ8zE6']"
07Vwzgzl5dRyU7AMpJbIE3,Slam the Door,Slime Language 2 (Deluxe),2021-04-16,51,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']"
0ky8syPEVEfD7qCxMTW49X,Slatty (feat. Yak Gotti & Lil Duke),Slime Language 2,2021-04-16,50,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '06Qf6vq8AVIpE9XIw8LAsY', '0dvFTsuG02c4cRbcSQ8zE6']"
0GqaZ1L5KAXMNngAZbGvLf,Paid the Fine (feat. Lil Baby & YTB Trench),Slime Language 2,2021-04-16,48,"['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '5PHYg0IcnpyZJ1y9euAx4i', '5f7VJjfbwm532GiveGC0ZK']"
5zSjw9um1lZeiscsA1RaGh,Mercury,Mercury,2022-03-01,45,"['1egKFNqREi1l3EsTwRrvVR', '2PCrvJNRI8qGLtz9QwL7fq']"
2cXIpnlsBFDonjjJn4WCtM,No Love,No Love,2021-06-25,41,"['1cNDP5yjU5vjeR8qMf4grg', '06s0Xoir4hPLHbeBhJBPBa', '1egKFNqREi1l3EsTwRrvVR']"
4IvuZ573PdASuwBHRgp1Q6,Viewz From Tha Topp,Viewz From Tha Topp,2022-08-09,34,"['1egKFNqREi1l3EsTwRrvVR', '0bgsCSm12Glnini09HIgnD', '0sHcYErCqRMKuFgW3ITQ7w']"
0x82NFZEOJaZaT5fe78vwV,Missed Calls,Mercury,2022-03-01,32,['1egKFNqREi1l3EsTwRrvVR']
02I9VkaSIMsOGf2pxfB9i6,Slums,Mercury,2022-03-01,23,"['1egKFNqREi1l3EsTwRrvVR', '1cNDP5yjU5vjeR8qMf4grg']"
2y5HArGRuoxX3r0t3O5bHF,Track Still,Mercury,2022-03-01,24,"['1egKFNqREi1l3EsTwRrvVR', '71XUEbOYbsPpEIDgbNlqaw', '4mHSoO9E4E15Kpxb0brKBS', '48tJ5VfwOTUoyeW7S3Yiiq']"
41GyUF9inF4Rm2Fb8truRf,"100k Cypher (with Hotboii, 30 Deep Grimeyy, Prince Dre, Soulja Creep, YNW SmokeDaLoc)","100k Cypher (with Hotboii, 30 Deep Grimeyy, Prince Dre, Soulja Creep, YNW SmokeDaLoc)",2021-03-18,26,"['1egKFNqREi1l3EsTwRrvVR', '0laj4MqJT0qZdmF1JgypmX', '01Zk9dhjhxQNqje6GrKJ3d']"
5PV9rMW2TK1UWr7SOpK07W,Feel Like This,Mercury,2022-03-01,25,['1egKFNqREi1l3EsTwRrvVR']
0BkgOpBFtGPUEOg4nDjSBV,Riches,Mercury,2022-03-01,23,"['1egKFNqREi1l3EsTwRrvVR', '220xv2aB3dsGxaJI1gGs7l']"
7n0RRrGYBQ0MSF7SaDWF8R,Change,Mercury,2022-03-01,20,"['1egKFNqREi1l3EsTwRrvVR', '2KCRLxlHd2OgZG6YAOAcSu', '2PCrvJNRI8qGLtz9QwL7fq']"
1jKlRcH7X78ps1yKBTWyUV,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Goodbye & Good Riddance (Anniversary),2021-05-28,61,"['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']"
0uxSUdBrJy9Un0EYoBowng,20 Min,Luv Is Rage 2 (Deluxe),2017-11-17,82,['4O15NlyKLIASxsJ0PrXPfz']
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,2017-08-25,81,['4O15NlyKLIASxsJ0PrXPfz']
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,2017-08-25,79,"['4O15NlyKLIASxsJ0PrXPfz', '5cIc3SBFuBLVxJz58W2tU9']"
4Ls53fBNVfaXTROBi6X8Hw,Just Wanna Rock,Pink Tape,2023-06-30,72,['4O15NlyKLIASxsJ0PrXPfz']
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Eternal Atake 2,2024-11-01,76,['4O15NlyKLIASxsJ0PrXPfz']
0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,Watch This (ARIZONATEARS Pluggnb Remix),2023-02-05,75,"['4O15NlyKLIASxsJ0PrXPfz', '0M2CO5ijP35MDhNwvpgxTV', '2xzyIzdjfeXX6FIQtlAAyw']"
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert vs. The World,2016-05-27,72,['4O15NlyKLIASxsJ0PrXPfz']
4uhvMW7ly7tJil31YYscAN,Erase Your Social,The Perfect LUV Tape,2016-08-10,72,['4O15NlyKLIASxsJ0PrXPfz']
6vxU64pcIuQ38O015Zy4qj,Homecoming,Eternal Atake,2020-03-06,71,['4O15NlyKLIASxsJ0PrXPfz']
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,17,2017-08-25,84,"['15UsOTVnJzReFVN1VCnxy4', '6Xgp2XMz1fhVYe7i6yNAax']"
1xmvq1fYLs9TEgikaFilGW,Thick Of It (feat. Trippie Redd),Thick Of It (feat. Trippie Redd) / Low,2024-10-03,80,"['1nzgtKYFckznkcVMR3Gg4z', '6Xgp2XMz1fhVYe7i6yNAax']"
0RBw4ODUQPO4cuAOZtBGga,Hurts Me,Hurts Me,2023-06-27,76,"['2jku7tDXc6XoB6MO2hFuqg', '6Xgp2XMz1fhVYe7i6yNAax', '24WdRSLiIlFrqK2FqxGLVm']"
5n4FTCMefvyKUjeWumdaWv,Miss The Rage,Trip At Knight,2021-08-21,72,"['6Xgp2XMz1fhVYe7i6yNAax', '699OTQXzgjhIYAHMy9RyPD']"
1pfwOQKJsRRBf6NdYO4Qog,Dark Knight Dummo (feat. Travis Scott),LIFE'S A TRIP,2018-08-10,71,"['6Xgp2XMz1fhVYe7i6yNAax', '0Y5tJX1MQlPlqiwlOH1tJY']"
66w7lK0t98OPgvYjXp39IP,Excitement,Pegasus,2020-10-30,71,"['6Xgp2XMz1fhVYe7i6yNAax', '2HPaUgqeutzr3jx5a9WyDV']"
0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),A Love Letter To You 3,2018-11-09,70,"['6Xgp2XMz1fhVYe7i6yNAax', '4MCBfE4596Uoi2O4DtmEMz']"
2VKHWIONh47ntN7wyoSxEQ,The Grinch,A Love Letter To You 4,2019-11-22,70,['6Xgp2XMz1fhVYe7i6yNAax']
6vSRW8utiYAdoCfJG2v86r,Taking A Walk,LIFE'S A TRIP,2018-08-10,70,['6Xgp2XMz1fhVYe7i6yNAax']
3sitsgJXmK6cKT0XkfXuJ9,Leray,A Love Letter To You 4,2019-11-22,68,['6Xgp2XMz1fhVYe7i6yNAax']
5i0eJv1DzuyhaYnro4wTKg,Crazy Story (feat. King Von),"Lil Durk Presents: Only the Family Involved, Vol. 2",2018-12-21,65,"['3IaKn0ExWTMPqa0mscUYw3', '6QtgPSJPSzcnn7dPZ4VINp']"
4VcPtoOpK3oBMDZJ9Ptp9f,No Auto Durk (feat. Lil Durk),"Lil Durk Presents: Only the Family Involved, Vol. 2",2018-12-21,65,"['3IaKn0ExWTMPqa0mscUYw3', '3hcs9uc56yIGFCSy9leWe7']"
53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,65,"['3IaKn0ExWTMPqa0mscUYw3', '3hcs9uc56yIGFCSy9leWe7']"
2hcOsbF0otDf80GIgm9bWZ,Me and Doodie Lo,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,55,"['3IaKn0ExWTMPqa0mscUYw3', '5YlfEcVGygV1M3jH9GxkU7', '6QtgPSJPSzcnn7dPZ4VINp']"
4ftPGuvuJaHKrpYcyCRAS1,Turkey Season,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,51,"['3IaKn0ExWTMPqa0mscUYw3', '3hcs9uc56yIGFCSy9leWe7', '2Hm8pRagdhRNFBbCiGaJEI']"
7L3zJ2qQ0ZGHbqBeDyFPCn,Smurk Carter,Nightmares In the Trenches,2023-11-17,42,"['3hcs9uc56yIGFCSy9leWe7', '3IaKn0ExWTMPqa0mscUYw3']"
0llEvCvOBz596iv7MaJkJ5,Dying 2 Hit'em,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,48,"['3IaKn0ExWTMPqa0mscUYw3', '3hcs9uc56yIGFCSy9leWe7', '09XX4vGibhdivyKlxP8MRf']"
24zmKlJp1LlIRpagSbMaRY,I'm The Type,Nightmares In the Trenches,2023-11-17,48,"['3hcs9uc56yIGFCSy9leWe7', '2Hm8pRagdhRNFBbCiGaJEI', '3IaKn0ExWTMPqa0mscUYw3']"
2MeC7MdJsFHmAuU1cv4x1k,They Be Talkin',Family Over Everything,2019-12-11,47,"['3hcs9uc56yIGFCSy9leWe7', '3IaKn0ExWTMPqa0mscUYw3', '6QtgPSJPSzcnn7dPZ4VINp']"
4TXLBODkXMrmdlVIRGP6w3,Game Face,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,47,"['3IaKn0ExWTMPqa0mscUYw3', '5g8mXUQcC8DVAHLwGGAIrJ', '6AUl0ykLLpvTktob97x9hO']"
5IwqKgwUuKiNKtbEJjK0en,Oouuh,2 Face Bang,2018-10-31,58,['4yTmEo2clwWq2jwelvqgVv']
5S0QZGDvhgdED2WJGgxBKb,Top (Remix) feat. Lil Durk,In The Name Of Gee (Still Most Hated),2021-01-15,51,"['4yTmEo2clwWq2jwelvqgVv', '3hcs9uc56yIGFCSy9leWe7']"
5HnTUfR6ACU9QjJeHnfR2I,Trust Issues,Most Hated,2020-04-17,49,['4yTmEo2clwWq2jwelvqgVv']
0OgupTh775vzPPs450Aq0p,Slow Roll It,Slow Roll It,2021-05-25,47,['4yTmEo2clwWq2jwelvqgVv']
53sv1tLi3oTqZFOR5ZSfHG,No Love (feat. Sleepy Hallow),Two-Face Bang 2,2022-04-29,43,"['4yTmEo2clwWq2jwelvqgVv', '6EPlBSH2RSiettczlz7ihV']"
7zTSkN8GIXB7CsycwWPF2o,Don't Miss,Don't Miss,2021-11-12,46,['4yTmEo2clwWq2jwelvqgVv']
4ybAlShRHNNoWQxaxf1J0y,Adderall (feat. Fredo Bang),Zombieland 2.6,2024-06-07,45,"['6UIpxj5ggLdOebFVCOxVax', '4yTmEo2clwWq2jwelvqgVv']"
7kVC7Ucsv3X5iXjVEu7UZI,Brazy (feat. YNW Melly),Two-Face Bang 2,2022-04-29,39,"['4yTmEo2clwWq2jwelvqgVv', '1cNDP5yjU5vjeR8qMf4grg']"
4YeYNpm9FIOfPWuxEjltIr,Keep It Gangsta,Keep It Gangsta,2024-08-23,43,['4yTmEo2clwWq2jwelvqgVv']
1b0bE7xZGdI48iGfnUUe6B,Say Please,UNLV,2022-10-21,43,['4yTmEo2clwWq2jwelvqgVv']
7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),7220 (Reloaded),2022-03-10,75,"['3hcs9uc56yIGFCSy9leWe7', '4oUHIQIBe0LHzYfvXNW4QM']"
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),2020-08-14,73,"['3TVXtAsR1Inumwj472S9r4', '3hcs9uc56yIGFCSy9leWe7']"
6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),Almost Healed,2023-05-26,66,"['3hcs9uc56yIGFCSy9leWe7', '6l3HvQ5sa6mXTsMTB19rO5']"
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),Just Cause Y'all Waited 2,2020-05-08,68,"['3hcs9uc56yIGFCSy9leWe7', '5f7VJjfbwm532GiveGC0ZK', '6AgTAQt8XS6jRWi4sX7w49']"
1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),Almost Healed,2023-05-26,68,"['3hcs9uc56yIGFCSy9leWe7', '4oUHIQIBe0LHzYfvXNW4QM']"
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who is Nardo Wick?,2021-12-03,63,"['0Njy6yR9LykNKYg9yE23QN', '5QdEbQJ3ylBnc3gsIASAT5', '3hcs9uc56yIGFCSy9leWe7', '1URnnhqYAYcrqrcwql10ft']"
1lw4FrPr3Y8R7Q1Mro2TMe,Still Trappin',The Voice,2020-12-24,65,"['3hcs9uc56yIGFCSy9leWe7', '6QtgPSJPSzcnn7dPZ4VINp']"
1qbqP15RKuH5UHbHkuSsmm,Rumors (feat. Lil Durk),So Icy Gang: The ReUp,2022-06-17,61,"['13y7CgLHjMVRMDqxdx0Xdo', '3hcs9uc56yIGFCSy9leWe7']"
0fyP96TikhD9sM4eKqw5Yp,dangerous,american dream,2024-01-12,65,"['1URnnhqYAYcrqrcwql10ft', '3hcs9uc56yIGFCSy9leWe7', '0iEtIxbK0KxaSlF7G42ZOp']"
53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,Only The Family - Lil Durk Presents: Loyal Bros,2021-03-05,65,"['3IaKn0ExWTMPqa0mscUYw3', '3hcs9uc56yIGFCSy9leWe7']"
1WhOAj5teLoK2bML76DgXx,772 Love Pt. 3 (Your Love),Young New Wave,2024-04-19,52,"['1cNDP5yjU5vjeR8qMf4grg', '2KCRLxlHd2OgZG6YAOAcSu', '2dJ7qCfsYlwiI1vDpImybL']"
6ZO66iBeyJBbpCh1cjnRHx,Lovey Dovey,Young New Wave,2024-04-19,37,"['1cNDP5yjU5vjeR8qMf4grg', '5jx69PEwHeFm5MDZ695RIV', '2dJ7qCfsYlwiI1vDpImybL', '6BH1xcDkwbbyrLMUKECsW1']"
1S1dMi5shxeH1LWnH16tQi,Dedication,Young New Wave,2024-04-19,36,"['1cNDP5yjU5vjeR8qMf4grg', '5jx69PEwHeFm5MDZ695RIV', '2dJ7qCfsYlwiI1vDpImybL', '220xv2aB3dsGxaJI1gGs7l']"
5CZ8x6u3EmdMlH5TS0TT3n,Friendly,Young New Wave,2024-04-19,35,"['1cNDP5yjU5vjeR8qMf4grg', '2dJ7qCfsYlwiI1vDpImybL', '4bC0rBgHBQ02vfeyLIKBdG']"
1eZWo2sbHxAAhLegIvr9K2,3 Pointer,Young New Wave,2024-04-19,33,"['1cNDP5yjU5vjeR8qMf4grg', '4bC0rBgHBQ02vfeyLIKBdG', '2dJ7qCfsYlwiI1vDpImybL', '2hq1yEIcPd7KMLmU6h77Cg']"
2aej4ZzH6pCsKF36V8EWmP,Unannounced,Young New Wave,2024-04-19,30,"['1cNDP5yjU5vjeR8qMf4grg', '4bNsv6cC3fLoTi0Esh8aEg', '2dJ7qCfsYlwiI1vDpImybL', '5vhUGtJ92TFdOlyZMDCXyT']"
5jwueugThWdWyjURyp9DKa,Ville,Young New Wave,2024-04-19,30,"['1cNDP5yjU5vjeR8qMf4grg', '2KCRLxlHd2OgZG6YAOAcSu', '2dJ7qCfsYlwiI1vDpImybL']"
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,Levon James,2020-03-06,78,['6QtgPSJPSzcnn7dPZ4VINp']
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3","Grandson, Vol. 1",2019-09-20,75,['6QtgPSJPSzcnn7dPZ4VINp']
1BNvadXnbiSf3ZofMMdDYK,Crazy Story,"Grandson, Vol. 1",2019-09-20,71,['6QtgPSJPSzcnn7dPZ4VINp']
2297mxrYLBAC4XkhXs39If,Armed & Dangerous,Welcome to O'Block,2020-10-30,72,['6QtgPSJPSzcnn7dPZ4VINp']
6V20oVETqPBJ4suIEoEkIY,Crazy Story (feat. Lil Durk) - Remix,"Grandson, Vol. 1",2019-09-20,70,"['6QtgPSJPSzcnn7dPZ4VINp', '3hcs9uc56yIGFCSy9leWe7']"
0rk2IHFiHFnO7t0jvAeHW9,Back Again (feat. Lil Durk),Welcome to O'Block,2020-10-30,68,"['6QtgPSJPSzcnn7dPZ4VINp', '01Zk9dhjhxQNqje6GrKJ3d', '3hcs9uc56yIGFCSy9leWe7']"
0c5qAIcNy3jNIxmZXllp4V,Ride,Welcome to O'Block,2020-10-30,67,['6QtgPSJPSzcnn7dPZ4VINp']
1YVhP58OOuJKDcwM7aO8K1,3 A.M.,Levon James,2020-03-06,66,['6QtgPSJPSzcnn7dPZ4VINp']
1lw4FrPr3Y8R7Q1Mro2TMe,Still Trappin',The Voice,2020-12-24,65,"['3hcs9uc56yIGFCSy9leWe7', '6QtgPSJPSzcnn7dPZ4VINp']"
3IPGG5Niex4hGlXFOYWzp9,Don't Play That,What It Means To Be King,2022-03-04,62,"['6QtgPSJPSzcnn7dPZ4VINp', '1URnnhqYAYcrqrcwql10ft']"
0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,2019-12-06,81,['757aE44tKEUQEqRuT6GnEB']
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Perfect Ten,2019-06-28,73,"['0YinUQ50QDB7ZxSCLyQ40k', '757aE44tKEUQEqRuT6GnEB']"
1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),Top Shotta,2020-08-07,71,"['0ErzCpIMyLcjPiwT4elrtZ', '757aE44tKEUQEqRuT6GnEB']"
4SWWe2OYC4mqf40Gc2RSdl,Down Below,Feed Tha Streets II,2018-11-02,70,['757aE44tKEUQEqRuT6GnEB']
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Please Excuse Me for Being Antisocial,2019-12-06,69,"['757aE44tKEUQEqRuT6GnEB', '0YinUQ50QDB7ZxSCLyQ40k']"
32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),Twelve Carat Toothache,2022-06-03,61,"['246dkjvS1zLTtiykXe5h60', '757aE44tKEUQEqRuT6GnEB']"
1mAey8kEPmDM2icL56kS9d,4 Da Gang (with Roddy Ricch),Free Dem Boyz,2021-05-21,65,"['45gHcnDnMC15sgx3VL7ROG', '757aE44tKEUQEqRuT6GnEB']"
6kksmL4t09IgxhajuVDDxR,late at night,LIVE LIFE FAST,2021-12-17,60,['757aE44tKEUQEqRuT6GnEB']
1ttPzkTSpQUFcEGx8bjerL,Every Season,Feed Tha Streets II,2018-11-02,63,['757aE44tKEUQEqRuT6GnEB']
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Please Excuse Me for Being Antisocial,2019-12-06,62,"['757aE44tKEUQEqRuT6GnEB', '2hlmm7s2ICUX0LVIhVFlZQ']"
5IgjP7X4th6nMNDh4akUHb,Under The Influence,Indigo (Extended),2019-10-04,84,['7bXgB6jMjp9ATFy66eO08Z']
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS,2022-12-02,80,"['0iEtIxbK0KxaSlF7G42ZOp', '1RyvyyTE3xzB2ZywiAwp0i', '7bXgB6jMjp9ATFy66eO08Z']"
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Indigo,2019-06-28,76,"['7bXgB6jMjp9ATFy66eO08Z', '3TVXtAsR1Inumwj472S9r4']"
3NZJlJemX3mzjf56MqC5ML,Forever,Forever,2008-04-29,77,['7bXgB6jMjp9ATFy66eO08Z']
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,11:11,2023-11-10,76,['7bXgB6jMjp9ATFy66eO08Z']
5BrTUo0xP1wKXLJWUaGFtk,Loyal (feat. Lil Wayne & Tyga),X (Expanded Edition),2014-09-16,75,"['7bXgB6jMjp9ATFy66eO08Z', '55Aa2cqylxrFIXC767Z865', '5LHRHt1k9lMyONurDHEdrp']"
5Lgcn7u07bHuqbOtXkN62u,With You,Exclusive (Expanded Edition),2007-11-06,74,['7bXgB6jMjp9ATFy66eO08Z']
3MOECVkNshqHYTPt5DZcdN,Five More Hours,Good Evening,2017-03-31,71,"['6VD4UEUPvtsemqD3mmTqCR', '7bXgB6jMjp9ATFy66eO08Z']"
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),Chris Brown (Expanded Edition),2005,73,"['7bXgB6jMjp9ATFy66eO08Z', '6Uh8uJyN9g7oFjDK16nJgb']"
6txAWGckgEGJIhLjhNdtE9,Residuals,11:11 (Deluxe),2024-04-10,63,['7bXgB6jMjp9ATFy66eO08Z']
3qKcYeDYspDlugWNQikTBI,I Don't Need Anything But You (2014 Film Version),Annie (Original Motion Picture Soundtrack),2014-11-17,49,"['7LnaAXbDVIL75IVPnndf7w', '0xcfJSVb1IoxDnkFFWpEXz', '7jML11qF6iqjI8aaBJo7pA']"
0LCYMAUGAZ6o0Yf7qZ7PJu,I Think I'm Gonna Like It Here (2014 Film Version),Annie (Original Motion Picture Soundtrack),2014-11-17,43,"['0xcfJSVb1IoxDnkFFWpEXz', '7jML11qF6iqjI8aaBJo7pA', '68rbYnBonmErL89XWPfe1C']"
